Hisp.id,Hisp.display-label,Sex.id,Sex.display-label,Year.id,Year.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US31,31,Nebraska,752339,48300,11591,19070,1060
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US31,31,Nebraska,753372,48509,11603,19262,1091
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US31,31,Nebraska,755844,49586,11745,19985,1112
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US31,31,Nebraska,758695,50423,11907,20899,1148
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US31,31,Nebraska,1526750,95645,23984,39510,2155
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US31,31,Nebraska,1526750,95645,23984,39510,2155
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US31,31,Nebraska,1528474,96053,24038,39865,2193
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US31,31,Nebraska,1532756,97893,24313,41334,2256
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US31,31,Nebraska,1537532,99421,24566,43263,2330
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US31,31,Nebraska,846410,50266,17808,21423,1759
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US31,31,Nebraska,846410,50266,17808,21423,1759
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US31,31,Nebraska,847533,50494,17886,21594,1766
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US31,31,Nebraska,851901,51409,18202,22389,1813
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US31,31,Nebraska,856359,52236,18451,23438,1868
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US31,31,Nebraska,832513,51392,17650,20089,1792
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US31,31,Nebraska,832513,51392,17650,20089,1792
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US31,31,Nebraska,834058,51630,17702,20290,1826
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US31,31,Nebraska,839106,52858,18060,21057,1846
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US31,31,Nebraska,844713,53910,18363,22030,1899
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US31,31,Nebraska,1678923,101658,35458,41512,3551
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US31,31,Nebraska,1678923,101658,35458,41512,3551
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US31,31,Nebraska,1681591,102124,35588,41884,3592
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US31,31,Nebraska,1691007,104267,36262,43446,3659
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US31,31,Nebraska,1701072,106146,36814,45468,3767
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US32,32,Nevada,320621,14621,13585,9599,3461
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US32,32,Nevada,320621,14621,13585,9599,3461
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US32,32,Nevada,321669,14702,13662,9640,3471
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US32,32,Nevada,327968,15259,14053,9926,3614
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US32,32,Nevada,336278,15957,14460,10265,3710
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US32,32,Nevada,337631,14385,14496,9323,3478
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US32,32,Nevada,337631,14385,14496,9323,3478
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US32,32,Nevada,338795,14501,14578,9335,3480
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US32,32,Nevada,344903,14934,14960,9658,3655
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US32,32,Nevada,353709,15541,15425,10085,3792
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US32,32,Nevada,658252,29006,28081,18922,6939
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US32,32,Nevada,658252,29006,28081,18922,6939
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US32,32,Nevada,660464,29203,28240,18975,6951
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US32,32,Nevada,672871,30193,29013,19584,7269
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US32,32,Nevada,689987,31498,29885,20350,7502
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US32,32,Nevada,752074,117586,21083,125272,14343
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US32,32,Nevada,752075,117586,21083,125272,14343
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US32,32,Nevada,751789,117779,21139,126008,14357
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US32,32,Nevada,748643,120050,21247,129632,14660
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US32,32,Nevada,750586,125099,21610,134299,14992
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US32,32,Nevada,778454,119342,19986,106075,14153
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US32,32,Nevada,778454,119342,19986,106075,14153
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US32,32,Nevada,778132,119566,20020,106693,14163
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US32,32,Nevada,774780,121036,20081,109523,14416
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US32,32,Nevada,776552,125885,20423,112909,14772
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US32,32,Nevada,1530528,236928,41069,231347,28496
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US32,32,Nevada,1530529,236928,41069,231347,28496
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US32,32,Nevada,1529921,237345,41159,232701,28520
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US32,32,Nevada,1523423,241086,41328,239155,29076
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US32,32,Nevada,1527138,250984,42033,247208,29764
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US32,32,Nevada,1072695,132207,34668,134871,17804
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US32,32,Nevada,1072696,132207,34668,134871,17804
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US32,32,Nevada,1073458,132481,34801,135648,17828
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US32,32,Nevada,1076611,135309,35300,139558,18274
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US32,32,Nevada,1086864,141056,36070,144564,18702
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US32,32,Nevada,1116085,133727,34482,115398,17631
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US32,32,Nevada,1116085,133727,34482,115398,17631
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US32,32,Nevada,1116927,134067,34598,116028,17643
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US32,32,Nevada,1119683,135970,35041,119181,18071
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US32,32,Nevada,1130261,141426,35848,122994,18564
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US32,32,Nevada,2188780,265934,69150,250269,35435
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US32,32,Nevada,2188781,265934,69150,250269,35435
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US32,32,Nevada,2190385,266548,69399,251676,35471
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US32,32,Nevada,2196294,271279,70341,258739,36345
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US32,32,Nevada,2217125,282482,71918,267558,37266
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US33,33,New Hampshire,16436,1683,688,365,139
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US33,33,New Hampshire,16436,1683,688,365,139
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US33,33,New Hampshire,16513,1687,687,366,140
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US33,33,New Hampshire,17090,1709,709,372,147
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US33,33,New Hampshire,17757,1772,740,378,155
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US33,33,New Hampshire,16285,1845,778,328,141
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US33,33,New Hampshire,16285,1845,778,328,141
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US33,33,New Hampshire,16363,1854,780,333,142
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US33,33,New Hampshire,17099,1925,817,357,154
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US33,33,New Hampshire,17962,2053,841,371,166
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US33,33,New Hampshire,32721,3528,1466,693,280
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US33,33,New Hampshire,32721,3528,1466,693,280
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US33,33,New Hampshire,32876,3541,1467,699,282
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US33,33,New Hampshire,34189,3634,1526,729,301
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US33,33,New Hampshire,35719,3825,1581,749,321
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US33,33,New Hampshire,625905,8920,4753,17818,479
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US33,33,New Hampshire,625904,8920,4753,17819,479
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US33,33,New Hampshire,625818,8983,4733,17948,483
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US33,33,New Hampshire,624262,9327,4765,18590,495
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US33,33,New Hampshire,623970,9909,4809,19057,516
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US33,33,New Hampshire,607745,10574,4795,16293,477
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US33,33,New Hampshire,607745,10574,4795,16293,477
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US33,33,New Hampshire,607817,10625,4796,16420,477
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US33,33,New Hampshire,607076,11125,4825,17070,504
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US33,33,New Hampshire,606514,11882,4892,17639,498
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US33,33,New Hampshire,1233650,19494,9548,34111,956
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US33,33,New Hampshire,1233649,19494,9548,34112,956
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US33,33,New Hampshire,1233635,19608,9529,34368,960
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US33,33,New Hampshire,1231338,20452,9590,35660,999
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US33,33,New Hampshire,1230484,21791,9701,36696,1014
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US33,33,New Hampshire,642341,10603,5441,18183,618
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US33,33,New Hampshire,642340,10603,5441,18184,618
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US33,33,New Hampshire,642331,10670,5420,18314,623
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US33,33,New Hampshire,641352,11036,5474,18962,642
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US33,33,New Hampshire,641727,11681,5549,19435,671
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US33,33,New Hampshire,624030,12419,5573,16621,618
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US33,33,New Hampshire,624030,12419,5573,16621,618
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US33,33,New Hampshire,624180,12479,5576,16753,619
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US33,33,New Hampshire,624175,13050,5642,17427,658
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US33,33,New Hampshire,624476,13935,5733,18010,664
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US33,33,New Hampshire,1266371,23022,11014,34804,1236
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US33,33,New Hampshire,1266370,23022,11014,34805,1236
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US33,33,New Hampshire,1266511,23149,10996,35067,1242
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US33,33,New Hampshire,1265527,24086,11116,36389,1300
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US33,33,New Hampshire,1266203,25616,11282,37445,1335
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US34,34,New Jersey,668065,90803,24560,10307,3565
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US34,34,New Jersey,668065,90803,24560,10307,3565
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US34,34,New Jersey,671386,91415,24703,10391,3589
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US34,34,New Jersey,687943,94407,25404,10770,3668
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US34,34,New Jersey,703654,97297,26104,11122,3813
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US34,34,New Jersey,680090,87326,27216,10344,3730
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US34,34,New Jersey,680090,87326,27216,10344,3730
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US34,34,New Jersey,683580,88000,27402,10427,3753
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US34,34,New Jersey,700985,91355,28220,10793,3852
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US34,34,New Jersey,717579,94209,29017,11174,3952
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US34,34,New Jersey,1348155,178129,51776,20651,7295
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US34,34,New Jersey,1348155,178129,51776,20651,7295
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US34,34,New Jersey,1354966,179415,52105,20818,7342
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US34,34,New Jersey,1388928,185762,53624,21563,7520
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US34,34,New Jersey,1421233,191506,55121,22296,7765
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US34,34,New Jersey,2741505,634896,21425,402137,4426
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US34,34,New Jersey,2741506,634896,21425,402138,4426
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US34,34,New Jersey,2739589,635692,21401,404893,4636
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US34,34,New Jersey,2719640,637299,21477,416548,4722
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US34,34,New Jersey,2700497,639758,21633,427915,4829
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US34,34,New Jersey,2590987,558850,19449,382279,4056
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US34,34,New Jersey,2590987,558850,19449,382281,4056
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US34,34,New Jersey,2589634,559807,19471,384863,4196
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US34,34,New Jersey,2576308,562325,19673,396751,4296
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US34,34,New Jersey,2561805,565674,19866,407719,4421
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US34,34,New Jersey,5332492,1193746,40874,784416,8482
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US34,34,New Jersey,5332493,1193746,40874,784419,8482
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US34,34,New Jersey,5329223,1195499,40872,789756,8832
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US34,34,New Jersey,5295948,1199624,41150,813299,9018
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US34,34,New Jersey,5262302,1205432,41499,835634,9250
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US34,34,New Jersey,3409570,725699,45985,412444,7991
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US34,34,New Jersey,3409571,725699,45985,412445,7991
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US34,34,New Jersey,3410975,727107,46104,415284,8225
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US34,34,New Jersey,3407583,731706,46881,427318,8390
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US34,34,New Jersey,3404151,737055,47737,439037,8642
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US34,34,New Jersey,3271077,646176,46665,392623,7786
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US34,34,New Jersey,3271077,646176,46665,392625,7786
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US34,34,New Jersey,3273214,647807,46873,395290,7949
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US34,34,New Jersey,3277293,653680,47893,407544,8148
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US34,34,New Jersey,3279384,659883,48883,418893,8373
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US34,34,New Jersey,6680647,1371875,92650,805067,15777
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US34,34,New Jersey,6680648,1371875,92650,805070,15777
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US34,34,New Jersey,6684189,1374914,92977,810574,16174
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US34,34,New Jersey,6684876,1385386,94774,834862,16538
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US34,34,New Jersey,6683535,1396938,96620,857930,17015
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US35,35,New Mexico,453881,9192,21897,4172,1456
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US35,35,New Mexico,453882,9192,21897,4172,1456
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US35,35,New Mexico,456150,9266,22030,4210,1463
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US35,35,New Mexico,461257,9502,22728,4356,1513
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US35,35,New Mexico,464867,9730,23148,4449,1534
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US35,35,New Mexico,445865,8800,22414,3974,1437
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US35,35,New Mexico,445865,8800,22414,3974,1437
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US35,35,New Mexico,448291,8878,22548,4008,1451
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US35,35,New Mexico,453725,9147,23273,4119,1485
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US35,35,New Mexico,458049,9418,23873,4206,1506
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US35,35,New Mexico,899746,17992,44311,8146,2893
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US35,35,New Mexico,899747,17992,44311,8146,2893
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US35,35,New Mexico,904441,18144,44578,8218,2914
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US35,35,New Mexico,914982,18649,46001,8475,2998
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US35,35,New Mexico,922916,19148,47021,8655,3040
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US35,35,New Mexico,437378,20062,98500,18771,1397
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US35,35,New Mexico,437378,20062,98500,18771,1397
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US35,35,New Mexico,437335,20150,98603,18899,1401
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US35,35,New Mexico,435920,20719,99347,19715,1472
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US35,35,New Mexico,432718,21093,99973,20413,1544
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US35,35,New Mexico,425344,24472,91879,16151,1460
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US35,35,New Mexico,425344,24472,91879,16151,1460
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US35,35,New Mexico,425516,24570,91946,16309,1488
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US35,35,New Mexico,425519,25146,92620,16890,1535
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US35,35,New Mexico,424057,25773,92960,17492,1566
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US35,35,New Mexico,862722,44534,190379,34922,2857
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US35,35,New Mexico,862722,44534,190379,34922,2857
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US35,35,New Mexico,862851,44720,190549,35208,2889
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US35,35,New Mexico,861439,45865,191967,36605,3007
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US35,35,New Mexico,856775,46866,192933,37905,3110
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US35,35,New Mexico,891259,29254,120397,22943,2853
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US35,35,New Mexico,891260,29254,120397,22943,2853
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US35,35,New Mexico,893485,29416,120633,23109,2864
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US35,35,New Mexico,897177,30221,122075,24071,2985
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US35,35,New Mexico,897585,30823,123121,24862,3078
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US35,35,New Mexico,871209,33272,114293,20125,2897
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US35,35,New Mexico,871209,33272,114293,20125,2897
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US35,35,New Mexico,873807,33448,114494,20317,2939
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US35,35,New Mexico,879244,34293,115893,21009,3020
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US35,35,New Mexico,882106,35191,116833,21698,3072
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US35,35,New Mexico,1762468,62526,234690,43068,5750
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US35,35,New Mexico,1762469,62526,234690,43068,5750
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US35,35,New Mexico,1767292,62864,235127,43426,5803
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US35,35,New Mexico,1776421,64514,237968,45080,6005
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US35,35,New Mexico,1779691,66014,239954,46560,6150
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US36,36,New York,1340123,344727,86030,27222,11797
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US36,36,New York,1340123,344727,86030,27222,11797
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US36,36,New York,1346652,346971,86574,27607,11964
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US36,36,New York,1371291,353065,87620,28163,12177
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US36,36,New York,1392219,358300,88478,28763,12311
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US36,36,New York,1325596,303699,87703,26081,11250
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US36,36,New York,1325596,303699,87703,26081,11250
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US36,36,New York,1332346,305916,88166,26365,11378
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US36,36,New York,1359169,312092,89255,26969,11576
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US36,36,New York,1383637,317655,90034,27581,11776
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US36,36,New York,2665719,648426,173733,53303,23047
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US36,36,New York,2665719,648426,173733,53303,23047
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US36,36,New York,2678998,652887,174740,53972,23342
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US36,36,New York,2730460,665157,176875,55132,23753
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US36,36,New York,2775856,675955,178512,56344,24087
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US36,36,New York,5931627,1601840,68326,811554,12053
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US36,36,New York,5931629,1601840,68326,811554,12053
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US36,36,New York,5925977,1603604,68446,816708,12181
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US36,36,New York,5914802,1611512,68855,838603,12431
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US36,36,New York,5892985,1616399,69182,859579,12675
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US36,36,New York,5633983,1375376,61987,754224,10701
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US36,36,New York,5633983,1375376,61987,754224,10701
